"parts"	"mor"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"車屋"
"助詞"	"を"
"動詞"	"つれる"
"助詞"	"て"
"動詞"	"来る"
"助詞"	"て"
"副詞"	"さっさと"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"くる"
"助動詞"	"た"
"記号"	"。"
"動詞"	"出る"
"助動詞"	"た"
"名詞"	"事"
"助詞"	"は"
"動詞"	"出る"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"へ"
"動詞"	"行く"
"助詞"	"という"
"名詞"	"あて"
"助詞"	"も"
"形容詞"	"ない"
"記号"	"。"
"名詞"	"車屋"
"助詞"	"が"
"記号"	"、"
"名詞"	"どちら"
"助詞"	"へ"
"動詞"	"参る"
"助動詞"	"ます"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"から"
"記号"	"、"
"動詞"	"だまる"
"助詞"	"て"
"名詞"	"尾"
"動詞"	"いる"
"助詞"	"て"
"動詞"	"来る"
"記号"	"、"
"名詞"	"今"
"助詞"	"に"
"動詞"	"わかる"
"記号"	"、"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"記号"	"、"
"副詞"	"すたすた"
"動詞"	"やって来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"面倒"
"助動詞"	"だ"
"助詞"	"から"
"名詞"	"山城屋"
"助詞"	"へ"
"動詞"	"行く"
"助動詞"	"う"
"助詞"	"か"
"助詞"	"と"
"助詞"	"も"
"動詞"	"考える"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"副詞"	"また"
"動詞"	"出る"
"助動詞"	"ない"
"助詞"	"ば"
"動詞"	"なる"
"助動詞"	"ない"
"助詞"	"から"
"記号"	"、"
"接続詞"	"つまり"
"名詞"	"手数"
"助動詞"	"だ"
"記号"	"。"
"接続詞"	"こうして"
"動詞"	"歩く"
"動詞"	"てる"
"名詞"	"うち"
"助詞"	"に"
"助詞"	"は"
"名詞"	"下宿"
"助詞"	"とか"
"記号"	"、"
"副詞"	"何とか"
"名詞"	"看板"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"うち"
"助詞"	"を"
"名詞"	"目"
"動詞"	"付け出す"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"そうしたら"
"記号"	"、"
"名詞"	"そこ"
"助詞"	"が"
"名詞"	"天意"
"助詞"	"に"
"動詞"	"叶う"
"助動詞"	"た"
"名詞"	"我宿"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"事"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"う"
"記号"	"。"
"助詞"	"と"
"副詞"	"ぐるぐる"
"記号"	"、"
"名詞"	"閑静"
"助詞"	"で"
"動詞"	"住む"
"形容詞"	"よい"
"名詞"	"さ"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"所"
"助詞"	"を"
"動詞"	"あるく"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"うち"
"記号"	"、"
"副詞"	"とうとう"
"名詞"	"鍛冶屋町"
"助詞"	"へ"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"しまう"
"助動詞"	"た"
"記号"	"。"
"名詞"	"ここ"
"助詞"	"は"
"名詞"	"士族"
"名詞"	"屋敷"
"助詞"	"で"
"名詞"	"下宿"
"名詞"	"屋"
"助詞"	"など"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"町"
"助詞"	"で"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"から"
"記号"	"、"
"副詞"	"もっと"
"名詞"	"賑やか"
"助動詞"	"だ"
"名詞"	"方"
"助詞"	"へ"
"動詞"	"引き返す"
"助動詞"	"う"
"助詞"	"か"
"助詞"	"と"
"助詞"	"も"
"動詞"	"思う"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"形容詞"	"ふとい"
"名詞"	"事"
"助詞"	"を"
"動詞"	"考え付く"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"が"
"名詞"	"敬愛"
"動詞"	"する"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"は"
"連体詞"	"この"
"名詞"	"町内"
"助詞"	"に"
"動詞"	"住む"
"助詞"	"で"
"動詞"	"いる"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"は"
"名詞"	"土地"
"助詞"	"の"
"名詞"	"人"
"助詞"	"で"
"名詞"	"先祖"
"名詞"	"代々"
"助詞"	"の"
"名詞"	"屋敷"
"助詞"	"を"
"動詞"	"控える"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"くらい"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"この辺"
"助詞"	"の"
"名詞"	"事情"
"助詞"	"に"
"助詞"	"は"
"動詞"	"通じる"
"助詞"	"て"
"動詞"	"いる"
"助詞"	"に"
"名詞"	"相違"
"形容詞"	"ない"
"記号"	"。"
"連体詞"	"あの"
"名詞"	"人"
"助詞"	"を"
"動詞"	"尋ねる"
"助詞"	"て"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"、"
"形容詞"	"よい"
"名詞"	"さ"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"下宿"
"助詞"	"を"
"動詞"	"教える"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"幸"
"名詞"	"一"
"名詞"	"度"
"名詞"	"挨拶"
"助詞"	"に"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"勝手"
"助詞"	"は"
"動詞"	"知る"
"動詞"	"てる"
"助詞"	"から"
"記号"	"、"
"名詞"	"捜"
"助詞"	"が"
"動詞"	"する"
"助詞"	"て"
"動詞"	"あるく"
"名詞"	"面倒"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"ここ"
"助動詞"	"だ"
"助動詞"	"う"
"助詞"	"と"
"記号"	"、"
"名詞"	"いい加減"
"助詞"	"に"
"名詞"	"見当"
"助詞"	"を"
"動詞"	"つける"
"助詞"	"て"
"記号"	"、"
"名詞"	"ご免"
"名詞"	"ご免"
"助詞"	"と"
"名詞"	"二"
"動詞"	"返る"
"助詞"	"ばかり"
"動詞"	"云う"
"助詞"	"と"
"記号"	"、"
"名詞"	"奥"
"助詞"	"から"
"名詞"	"五十"
"助詞"	"ぐらい"
"助詞"	"な"
"名詞"	"年寄"
"助詞"	"が"
"名詞"	"古風"
"助動詞"	"だ"
"名詞"	"紙燭"
"助詞"	"を"
"動詞"	"つける"
"助詞"	"て"
"記号"	"、"
"名詞"	"出し手"
"動詞"	"来る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"おれ"
"助詞"	"は"
"名詞"	"若い女"
"助詞"	"も"
"名詞"	"嫌い"
"助動詞"	"だ"
"助詞"	"は"
"形容詞"	"ない"
"助詞"	"が"
"記号"	"、"
"名詞"	"年寄"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"と"
"副詞"	"何だか"
"形容詞"	"なつかしい"
"名詞"	"心持ち"
"助詞"	"が"
"動詞"	"する"
"記号"	"。"
"名詞"	"大方"
"名詞"	"清"
"助詞"	"が"
"名詞"	"すき"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"連体詞"	"その"
"名詞"	"魂"
"助詞"	"が"
"名詞"	"方々"
"助詞"	"の"
"名詞"	"お婆さん"
"助詞"	"に"
"動詞"	"乗り移る"
"名詞"	"ん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"これ"
"助詞"	"は"
"副詞"	"大方"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"の"
"感動詞"	"おっ"
"名詞"	"母さん"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"名詞"	"切り下げ"
"助詞"	"の"
"名詞"	"品格"
"助詞"	"の"
"動詞"	"ある"
"名詞"	"婦人"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"、"
"副詞"	"よく"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"に"
"動詞"	"似る"
"助詞"	"て"
"動詞"	"いる"
"記号"	"。"
"副詞"	"まあ"
"接頭詞"	"お"
"名詞"	"上がり"
"助詞"	"と"
"動詞"	"云う"
"名詞"	"ところ"
"助詞"	"を"
"記号"	"、"
"副詞"	"ちょっと"
"動詞"	"お目にかかる"
"助動詞"	"たい"
"助詞"	"から"
"助詞"	"と"
"記号"	"、"
"名詞"	"主人"
"助詞"	"を"
"名詞"	"玄関"
"助詞"	"まで"
"動詞"	"呼び出す"
"助詞"	"て"
"接続詞"	"実は"
"名詞"	"これ"
"名詞"	"これ"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"君"
"名詞"	"どこか"
"名詞"	"心当り"
"助詞"	"は"
"動詞"	"ある"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"助詞"	"と"
"動詞"	"尋ねる"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"うらなり"
"名詞"	"先生"
"名詞"	"それ"
"助詞"	"は"
"副詞"	"さぞ"
"接頭詞"	"お"
"動詞"	"困る"
"助動詞"	"だ"
"助動詞"	"ござる"
"助動詞"	"ます"
"助動詞"	"う"
"記号"	"、"
"助詞"	"と"
"副詞"	"しばらく"
"動詞"	"考える"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"連体詞"	"この"
"名詞"	"裏町"
"助詞"	"に"
"名詞"	"萩野"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"名詞"	"老人"
"名詞"	"夫婦"
"名詞"	"ぎり"
"助詞"	"で"
"動詞"	"暮らす"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"もの"
"助詞"	"が"
"動詞"	"ある"
"記号"	"、"
"副詞"	"いつぞや"
"名詞"	"座敷"
"助詞"	"を"
"動詞"	"明ける"
"助詞"	"て"
"動詞"	"おく"
"助詞"	"て"
"助詞"	"も"
"名詞"	"無駄"
"助動詞"	"だ"
"助詞"	"から"
"記号"	"、"
"名詞"	"たしか"
"助動詞"	"だ"
"名詞"	"人"
"助詞"	"が"
"動詞"	"ある"
"助動詞"	"だ"
"名詞"	"貸し手"
"助詞"	"も"
"形容詞"	"いい"
"助詞"	"から"
"名詞"	"周旋"
"動詞"	"する"
"助詞"	"て"
"動詞"	"くれる"
"助詞"	"と"
"動詞"	"頼む"
"助動詞"	"だ"
"名詞"	"事"
"助詞"	"が"
"動詞"	"ある"
"記号"	"。"
"名詞"	"今"
"助詞"	"でも"
"動詞"	"貸す"
"助詞"	"か"
"副詞"	"どう"
"助詞"	"か"
"動詞"	"分る"
"助動詞"	"ん"
"助詞"	"が"
"記号"	"、"
"副詞"	"まあ"
"名詞"	"いっしょ"
"助詞"	"に"
"動詞"	"行く"
"助詞"	"て"
"動詞"	"聞く"
"助詞"	"て"
"動詞"	"みる"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"記号"	"、"
"名詞"	"親切"
"助詞"	"に"
"動詞"	"連れる"
"助詞"	"て"
"動詞"	"行く"
"助詞"	"て"
"動詞"	"くれる"
"助動詞"	"た"
"記号"	"。"
"連体詞"	"その"
"名詞"	"夜"
"助詞"	"から"
"名詞"	"萩野"
"助詞"	"の"
"名詞"	"家"
"助詞"	"の"
"名詞"	"下宿人"
"助詞"	"と"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"動詞"	"驚く"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"は"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"が"
"副詞"	"いか"
"名詞"	"銀"
"助詞"	"の"
"名詞"	"座敷"
"助詞"	"を"
"動詞"	"引き払う"
"助詞"	"と"
"記号"	"、"
"名詞"	"翌日"
"助詞"	"から"
"動詞"	"入れる"
"名詞"	"違い"
"助詞"	"に"
"名詞"	"野"
"助動詞"	"だ"
"助詞"	"が"
"名詞"	"平気"
"助動詞"	"だ"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"動詞"	"居る"
"助動詞"	"た"
"名詞"	"部屋"
"助詞"	"を"
"名詞"	"占領"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"事"
"助動詞"	"だ"
"記号"	"。"
"副詞"	"さすが"
"助詞"	"の"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"これ"
"助詞"	"に"
"助詞"	"は"
"動詞"	"あきれる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"世の中"
"助詞"	"は"
"名詞"	"如何様師"
"助詞"	"ばかり"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"お互い"
"助詞"	"に"
"動詞"	"乗せる"
"動詞"	"く"
"名詞"	"こ"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"の"
"助詞"	"かも"
"動詞"	"知れる"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"いや"
"助詞"	"に"
"動詞"	"なる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"世間"
"助詞"	"が"
"連体詞"	"こんな"
"名詞"	"もの"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"も"
"動詞"	"負ける"
"助動詞"	"ない"
"名詞"	"気"
"助動詞"	"だ"
"記号"	"、"
"名詞"	"世間並み"
"助詞"	"に"
"動詞"	"する"
"助動詞"	"ない"
"助詞"	"ちゃ"
"記号"	"、"
"動詞"	"遣る"
"動詞"	"きれる"
"助動詞"	"ない"
"名詞"	"訳"
"助詞"	"に"
"動詞"	"なる"
"記号"	"。"
"名詞"	"巾着切"
"助詞"	"の"
"名詞"	"上前"
"助詞"	"を"
"動詞"	"はねる"
"助動詞"	"ない"
"助詞"	"ば"
"名詞"	"三度"
"助詞"	"の"
"名詞"	"御膳"
"助詞"	"が"
"動詞"	"戴ける"
"助動詞"	"ない"
"助詞"	"と"
"記号"	"、"
"名詞"	"事"
"助詞"	"が"
"動詞"	"極まる"
"助詞"	"ば"
"接続詞"	"こうして"
"記号"	"、"
"動詞"	"生きる"
"動詞"	"てる"
"名詞"	"の"
"助詞"	"も"
"名詞"	"考え物"
"助動詞"	"だ"
"記号"	"。"
"助詞"	"と"
"動詞"	"云う"
"助詞"	"て"
"副詞"	"ぴんぴん"
"動詞"	"する"
"助動詞"	"た"
"名詞"	"達者"
"助動詞"	"だ"
"名詞"	"からだ"
"助詞"	"で"
"記号"	"、"
"名詞"	"首"
"助詞"	"を"
"名詞"	"縊"
"動詞"	"く"
"助詞"	"ちゃ"
"名詞"	"先祖"
"助詞"	"へ"
"形容詞"	"済まない"
"名詞"	"上"
"助詞"	"に"
"記号"	"、"
"名詞"	"外聞"
"助詞"	"が"
"形容詞"	"悪い"
"記号"	"。"
"動詞"	"考える"
"助詞"	"と"
"名詞"	"物理"
"名詞"	"学校"
"助詞"	"など"
"助詞"	"へ"
"動詞"	"はいる"
"助詞"	"て"
"記号"	"、"
"名詞"	"数学"
"助詞"	"なんて"
"名詞"	"役"
"助詞"	"に"
"助詞"	"も"
"動詞"	"立つ"
"助動詞"	"ない"
"名詞"	"芸"
"助詞"	"を"
"動詞"	"覚える"
"助詞"	"より"
"助詞"	"も"
"記号"	"、"
"名詞"	"六"
"名詞"	"百"
"名詞"	"円"
"助詞"	"を"
"名詞"	"資本"
"助詞"	"に"
"動詞"	"する"
"助詞"	"て"
"名詞"	"牛乳"
"名詞"	"屋"
"助詞"	"で"
"助詞"	"も"
"動詞"	"始める"
"助詞"	"ば"
"形容詞"	"よい"
"助動詞"	"た"
"記号"	"。"
"副詞"	"そう"
"動詞"	"する"
"助詞"	"ば"
"名詞"	"清"
"助詞"	"も"
"名詞"	"おれ"
"助詞"	"の"
"名詞"	"傍"
"助詞"	"を"
"動詞"	"離れる"
"助動詞"	"ぬ"
"助詞"	"に"
"動詞"	"済む"
"助詞"	"し"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"も"
"名詞"	"遠く"
"助詞"	"から"
"名詞"	"婆さん"
"助詞"	"の"
"名詞"	"事"
"助詞"	"を"
"名詞"	"心配"
"動詞"	"する"
"助動詞"	"ぬ"
"助詞"	"に"
"動詞"	"暮す"
"動詞"	"れる"
"記号"	"。"
"名詞"	"いっしょ"
"助詞"	"に"
"動詞"	"居る"
"名詞"	"うち"
"助詞"	"は"
"記号"	"、"
"副詞"	"そう"
"助動詞"	"だ"
"助詞"	"も"
"形容詞"	"ない"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"接続詞"	"こうして"
"名詞"	"田舎"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"と"
"名詞"	"清"
"助詞"	"は"
"副詞"	"やっぱり"
"名詞"	"善人"
"助動詞"	"だ"
"記号"	"。"
"連体詞"	"あんな"
"名詞"	"気立て"
"助詞"	"の"
"名詞"	"いい女"
"助詞"	"は"
"名詞"	"日本中"
"名詞"	"さ"
"助詞"	"が"
"動詞"	"する"
"助詞"	"て"
"動詞"	"歩く"
"助動詞"	"た"
"助詞"	"って"
"名詞"	"めった"
"助詞"	"に"
"助詞"	"は"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"婆さん"
"記号"	"、"
"名詞"	"おれ"
"助詞"	"の"
"動詞"	"立つ"
"名詞"	"とき"
"助詞"	"に"
"記号"	"、"
"副詞"	"少々"
"名詞"	"風邪"
"助詞"	"を"
"動詞"	"引く"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"が"
"名詞"	"今頃"
"助詞"	"は"
"副詞"	"どう"
"動詞"	"する"
"動詞"	"てる"
"助詞"	"か"
"動詞"	"知る"
"助動詞"	"ん"
"記号"	"。"
"名詞"	"先だって"
"助詞"	"の"
"名詞"	"手紙"
"助詞"	"を"
"動詞"	"見る"
"助動詞"	"た"
"副詞"	"さぞ"
"動詞"	"喜ぶ"
"助動詞"	"だ"
"助動詞"	"う"
"記号"	"。"
"接続詞"	"それにしても"
"記号"	"、"
"副詞"	"もう"
"名詞"	"返事"
"助詞"	"が"
"動詞"	"くる"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"もの"
"助動詞"	"だ"
"助詞"	"が"
"記号"	"――"
"名詞"	"おれ"
"助詞"	"は"
"連体詞"	"こんな"
"名詞"	"事"
"助詞"	"ばかり"
"動詞"	"考える"
"助詞"	"て"
"名詞"	"二"
"名詞"	"三"
"名詞"	"日"
"動詞"	"暮す"
"助詞"	"て"
"動詞"	"いる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"気"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"から"
"記号"	"、"
"名詞"	"宿"
"助詞"	"の"
"名詞"	"お婆さん"
"助詞"	"に"
"記号"	"、"
"名詞"	"東京"
"助詞"	"から"
"名詞"	"手紙"
"助詞"	"は"
"動詞"	"来る"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"か"
"助詞"	"と"
"副詞"	"時々"
"動詞"	"尋ねる"
"助詞"	"て"
"動詞"	"みる"
"助詞"	"が"
"記号"	"、"
"動詞"	"聞く"
"名詞"	"たんび"
"助詞"	"に"
"副詞"	"何にも"
"動詞"	"参る"
"助動詞"	"ます"
"助動詞"	"ん"
"助詞"	"と"
"名詞"	"気の毒"
"名詞"	"そう"
"助動詞"	"だ"
"名詞"	"顔"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"名詞"	"ここ"
"助詞"	"の"
"名詞"	"夫婦"
"助詞"	"は"
"副詞"	"いか"
"名詞"	"銀"
"助詞"	"と"
"助詞"	"は"
"動詞"	"違う"
"助詞"	"て"
"記号"	"、"
"名詞"	"もと"
"助詞"	"が"
"名詞"	"士族"
"助詞"	"だけ"
"助詞"	"に"
"名詞"	"双方"
"名詞"	"共"
"名詞"	"上品"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"爺さん"
"助詞"	"が"
"名詞"	"夜"
"助動詞"	"り"
"助詞"	"に"
"動詞"	"なる"
"助詞"	"と"
"記号"	"、"
"名詞"	"変"
"助動詞"	"だ"
"名詞"	"声"
"助詞"	"を"
"動詞"	"出す"
"助詞"	"て"
"名詞"	"謡"
"助詞"	"を"
"動詞"	"うたう"
"助詞"	"に"
"助詞"	"は"
"名詞"	"閉口"
"動詞"	"する"
"助詞"	"が"
"記号"	"、"
"副詞"	"いか"
"名詞"	"銀"
"助詞"	"の"
"名詞"	"よう"
"助詞"	"に"
"名詞"	"お茶"
"助詞"	"を"
"動詞"	"入れる"
"助動詞"	"ます"
"助動詞"	"う"
"助詞"	"と"
"接頭詞"	"無"
"副詞"	"暗に"
"動詞"	"出る"
"助詞"	"て"
"動詞"	"来る"
"助動詞"	"ない"
"助詞"	"から"
"副詞"	"大きに"
"名詞"	"楽"
"助動詞"	"だ"
"記号"	"。"
"名詞"	"お婆さん"
"助詞"	"は"
"副詞"	"時々"
"名詞"	"部屋"
"助詞"	"へ"
"動詞"	"来る"
"助詞"	"て"
"名詞"	"いろいろ"
"助動詞"	"だ"
"名詞"	"話"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"副詞"	"どうして"
"名詞"	"奥さん"
"助詞"	"を"
"接頭詞"	"お"
"動詞"	"連れる"
"動詞"	"なさる"
"助詞"	"て"
"記号"	"、"
"名詞"	"いっしょ"
"助詞"	"に"
"名詞"	"お出で"
"助動詞"	"だ"
"名詞"	"ん"
"助動詞"	"だ"
"名詞"	"の"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"助詞"	"など"
"助詞"	"と"
"名詞"	"質問"
"助詞"	"を"
"動詞"	"する"
"記号"	"。"
"名詞"	"奥さん"
"助詞"	"が"
"動詞"	"ある"
"名詞"	"よう"
"助詞"	"に"
"動詞"	"見える"
"助動詞"	"ます"
"助詞"	"か"
"助詞"	"ね"
"記号"	"。"
"名詞"	"可哀想"
"助詞"	"に"
"名詞"	"これ"
"助詞"	"でも"
"副詞"	"まだ"
"名詞"	"二"
"名詞"	"十"
"名詞"	"四"
"助動詞"	"です"
"助詞"	"ぜ"
"助詞"	"と"
"動詞"	"云う"
"助動詞"	"た"
"接続詞"	"それでも"
"記号"	"、"
"名詞"	"あなた"
"名詞"	"二十四"
"助詞"	"で"
"名詞"	"奥さん"
"助詞"	"が"
"接頭詞"	"お"
"動詞"	"ある"
"動詞"	"なさる"
"名詞"	"の"
"助詞"	"は"
"名詞"	"当り前"
"助詞"	"ぞ"
"助詞"	"な"
"名詞"	"模試"
"助詞"	"と"
"名詞"	"冒頭"
"助詞"	"を"
"動詞"	"置く"
"助詞"	"て"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"の"
"名詞"	"誰"
"名詞"	"さん"
"助詞"	"は"
"名詞"	"二"
"名詞"	"十"
"助詞"	"で"
"接頭詞"	"お"
"名詞"	"嫁"
"助詞"	"を"
"名詞"	"お貰い"
"動詞"	"いる"
"助動詞"	"た"
"助詞"	"の"
"記号"	"、"
"名詞"	"どこ"
"助詞"	"の"
"名詞"	"何とか"
"名詞"	"さん"
"助詞"	"は"
"名詞"	"二十二"
"助詞"	"で"
"名詞"	"子供"
"助詞"	"を"
"名詞"	"二人"
"接頭詞"	"お"
"動詞"	"持つ"
"助動詞"	"た"
"名詞"	"の"
"助詞"	"と"
"記号"	"、"
"名詞"	"何"
"助詞"	"でも"
"名詞"	"例"
"助詞"	"を"
"名詞"	"半"
"名詞"	"ダース"
"助詞"	"ばかり"
"副詞"	"挙げて"
"名詞"	"反駁"
"助詞"	"を"
"動詞"	"試みる"
"助動詞"	"た"
"助詞"	"に"
"助詞"	"は"
"動詞"	"恐れ入る"
"助動詞"	"た"
"記号"	"。"
"名詞"	"それ"
"助詞"	"じゃ"
"名詞"	"僕"
"助詞"	"も"
"名詞"	"二十四"
"助詞"	"で"
"接頭詞"	"お"
"名詞"	"嫁"
"助詞"	"を"
"名詞"	"お貰い"
"動詞"	"いる"
"動詞"	"ける"
"記号"	"、"
"名詞"	"世話"
"助詞"	"を"
"動詞"	"する"
"助詞"	"て"
"動詞"	"おく"
"名詞"	"廉価"
"助動詞"	"だ"
"助詞"	"と"
"名詞"	"田舎言葉"
"助詞"	"を"
"動詞"	"真似る"
"助詞"	"て"
"動詞"	"頼む"
"助詞"	"で"
"動詞"	"みる"
"助動詞"	"た"
"記号"	"、"
"名詞"	"お婆さん"
"名詞"	"正直"
"助詞"	"に"
"名詞"	"本当"
"助詞"	"か"
"助詞"	"な"
"名詞"	"模試"
"助詞"	"と"
"動詞"	"聞く"
"助動詞"	"た"
"記号"	"。"
"記号"	"「"
"名詞"	"本当"
"助詞"	"の"
"名詞"	"本当"
"助詞"	"の"
"助詞"	"って"
"名詞"	"僕"
"感動詞"	"あ"
"記号"	"、"
"名詞"	"嫁"
"助詞"	"が"
"動詞"	"貰う"
"助動詞"	"たい"
"助詞"	"て"
"名詞"	"仕方がない"
"名詞"	"ん"
"助動詞"	"だ"
"記号"	"」"
"記号"	"「"
"副詞"	"そう"
"助動詞"	"じゃ"
"助動詞"	"う"
"助詞"	"が"
"助詞"	"な"
"記号"	"、"
"名詞"	"模試"
"記号"	"。"
"形容詞"	"若い"
"名詞"	"うち"
"助詞"	"は"
"名詞"	"誰"
"助詞"	"も"
"連体詞"	"そんな"
"名詞"	"もの"
"助詞"	"じゃ"
